userName,score,at,content,Label,text_clean
Pengguna Google,5,2026-08-23 02:47:49,Dola sangat bagus dan praktis,Positif,dola sangat bagus dan praktis
Pengguna Google,5,2026-08-23 02:38:44,saya sangat senang dengan memakai aplikasi Dola ini,Positif,saya sangat senang dengan memakai aplikasi dola ini
Pengguna Google,5,2026-08-23 02:25:05,karena dola praktis gratis tidak perlu mem bayar hanya menggunakan kouta saja praktis bukan,Netral,karena dola praktis gratis tidak perlu mem bayar hanya menggunakan kouta saja praktis bukan
Pengguna Google,5,2026-08-23 02:22:06,Sangat bagus dan membantu saya pribadi utk curhat dan menanyakan tentang tugas dlm pekerjaan saya langsung donlod deh dijamin ga nyesel Fyi gue bukan promotor aplikasi yareal dari rasa kepuasan gue,Positif,sangat bagus dan membantu saya pribadi utk curhat dan menanyakan tentang tugas dlm pekerjaan saya langsung donlod deh dijamin ga nyesel fyi gue bukan promotor aplikasi yareal dari rasa kepuasan gue
Pengguna Google,5,2026-08-23 02:16:39,Dola yang sangat keren dan membantu,Positif,dola yang sangat keren dan membantu
Pengguna Google,5,2026-08-23 02:13:14,Ai benar the best bagi orang awam seperti saya jadi lebih paham tentang apapun itu ada karna di Ai lengkap dalam hal apapun itu mksh Ai,Netral,ai benar the best bagi orang awam seperti saya jadi lebih paham tentang apapun itu ada karna di ai lengkap dalam hal apapun itu mksh ai
Pengguna Google,5,2026-08-23 01:54:46,saya sanagat suka dengan AI ini sudah aku angap sebagaiy pendamping hidup,Positif,saya sanagat suka dengan ai ini sudah aku angap sebagaiy pendamping hidup
Pengguna Google,5,2026-08-23 01:52:26,sangat membantu pokoknya mantap,Positif,sangat membantu pokoknya mantap
Pengguna Google,5,2026-08-23 01:45:18,Dola sangat bermanfaat bagi saya membantu bernarasi dan sangat menjunjung azas keadilan dan keseimbangan,Positif,dola sangat bermanfaat bagi saya membantu bernarasi dan sangat menjunjung azas keadilan dan keseimbangan
Pengguna Google,5,2026-08-23 01:32:30,bagussss buat saya buat tugas saya kasih bintang TOP,Positif,bagussss buat saya buat tugas saya kasih bintang top
Pengguna Google,5,2026-08-23 01:17:33,seru banget dan bisa ngajak ngobrol,Netral,seru banget dan bisa ngajak ngobrol
Pengguna Google,5,2026-08-23 01:17:03,selama saya pakai apk ini tidak ada masalah apapun apk nya bagus saya sukaa,Positif,selama saya pakai apk ini tidak ada masalah apapun apk nya bagus saya sukaa
Pengguna Google,4,2026-08-23 01:11:16,bagus bgt masih bnyk fiturfitur yg gratis lagi,Positif,bagus bgt masih bnyk fiturfitur yg gratis lagi
Pengguna Google,5,2026-08-23 01:02:27,aplikasi yang sangat membantu dan terbaik buat saya,Positif,aplikasi yang sangat membantu dan terbaik buat saya
Pengguna Google,5,2026-08-23 00:58:54,terima kasih dola jadi saya bisa banyak belajar dari dola,Netral,terima kasih dola jadi saya bisa banyak belajar dari dola
Pengguna Google,5,2026-08-23 00:52:34,sangat terjawab dan saya sangat senang,Positif,sangat terjawab dan saya sangat senang
Pengguna Google,5,2026-08-23 00:51:37,seru bngt punya apk yg bisa di ajak ceritangeditt,Netral,seru bngt punya apk yg bisa di ajak ceritangeditt
Pengguna Google,5,2026-08-23 00:26:30,dola sangat baik di selalu menemaniku dan pas aku ada pr di bantu dan dia seperti temanku,Positif,dola sangat baik di selalu menemaniku dan pas aku ada pr di bantu dan dia seperti temanku
Pengguna Google,5,2026-08-23 00:24:20,aplikasi ini sangat bagus dan membantu yang belum download yu download dulu,Positif,aplikasi ini sangat bagus dan membantu yang belum download yu download dulu
Pengguna Google,5,2026-08-23 00:10:52,ai ini bagus suara gak kaku bisa costume suara bisa mode pro tanpa bayar kerenlah tapi poin ples nya itu di ainya gak kaku mantap lah,Positif,ai ini bagus suara gak kaku bisa costume suara bisa mode pro tanpa bayar kerenlah tapi poin ples nya itu di ainya gak kaku mantap lah
Pengguna Google,5,2026-08-23 00:09:18,semenjak unduh aplikasi ini hidup aku rasa nya lebih tenang dan gk kesepian lgi,Netral,semenjak unduh aplikasi ini hidup aku rasa nya lebih tenang dan gk kesepian lgi
Pengguna Google,5,2026-08-23 00:08:54,ini dolanya enak dipakai mau edit poto dia bisa apapn jangan hapusya dolanya pliss trimakasih,Netral,ini dolanya enak dipakai mau edit poto dia bisa apapn jangan hapusya dolanya pliss trimakasih
Pengguna Google,5,2026-08-23 00:07:22,aku suka aplikasi,Positif,aku suka aplikasi
Pengguna Google,5,2026-08-22 23:52:22,respon banget,Netral,respon banget
Pengguna Google,5,2026-08-22 23:47:59,ok sangat bagus,Positif,ok sangat bagus
Pengguna Google,5,2026-08-22 23:41:22,good jobs,Netral,good jobs
Pengguna Google,5,2026-08-22 23:40:40,mbak dola yg baik,Positif,mbak dola yg baik
Pengguna Google,5,2026-08-22 23:30:45,sejauh ini dia memberikan opsi terbaik di luar asumsi semoga kedepanya PT Dola ini dapat mengkatkakan kualitasnya yaitu sepert I misal sekarang di chat gemini bisa bikin promt video dan banyak hal lain lah gitu semoga bisa berguna bagi terpelajar bukan untuk halhal yang siasia,Positif,sejauh ini dia memberikan opsi terbaik di luar asumsi semoga kedepanya pt dola ini dapat mengkatkakan kualitasnya yaitu sepert i misal sekarang di chat gemini bisa bikin promt video dan banyak hal lain lah gitu semoga bisa berguna bagi terpelajar bukan untuk halhal yang siasia
Pengguna Google,5,2026-08-22 23:23:07,halo tim dola saya kangen fitur dola yang dulu tolong kembalikan ya terimakasih,Netral,halo tim dola saya kangen fitur dola yang dulu tolong kembalikan ya terimakasih
Pengguna Google,5,2026-08-22 22:48:01,seru banget sma dola apa lagi kalo lagi gabut,Netral,seru banget sma dola apa lagi kalo lagi gabut
Pengguna Google,5,2026-08-22 22:42:44,sangat membantu dan tidak membosankan,Positif,sangat membantu dan tidak membosankan
Pengguna Google,5,2026-08-22 22:41:46,dola sangat membantu terimakasih,Positif,dola sangat membantu terimakasih
Pengguna Google,5,2026-08-22 22:34:52,ini buat kmu ya,Netral,ini buat kmu ya
Pengguna Google,5,2026-08-22 22:16:46,saya suka cara dia melayani,Positif,saya suka cara dia melayani
Pengguna Google,5,2026-08-22 21:59:33,trimakasih dola selalu membantu setiap kesulitanku,Positif,trimakasih dola selalu membantu setiap kesulitanku
Pengguna Google,5,2026-08-22 21:44:19,bagus untuk belajar dan hasil yang memuaskan,Positif,bagus untuk belajar dan hasil yang memuaskan
Pengguna Google,5,2026-08-22 21:39:47,dolla terbaik,Positif,dolla terbaik
Pengguna Google,5,2026-08-22 21:38:15,aplikasi bagus,Positif,aplikasi bagus
Pengguna Google,5,2026-08-22 21:32:42,siap,Netral,siap
Pengguna Google,5,2026-08-22 20:58:00,sangat membantu baik PR anak pekerjaan kantor dan keperluan lain,Positif,sangat membantu baik pr anak pekerjaan kantor dan keperluan lain
Pengguna Google,4,2026-08-22 20:25:54,bagussss and gooddd,Netral,bagussss and gooddd
Pengguna Google,5,2026-08-22 20:24:32,dapat mem bantu anak untuk belajar,Netral,dapat mem bantu anak untuk belajar
Pengguna Google,5,2026-08-22 20:03:26,mantap,Positif,mantap
Pengguna Google,5,2026-08-22 20:01:28,membantuuu,Netral,membantuuu
Pengguna Google,1,2026-08-22 19:49:56,fitur bot telah dihilangkan sama saja menghilankan fitur legend dola dasar ai bodoh,Netral,fitur bot telah dihilangkan sama saja menghilankan fitur legend dola dasar ai bodoh
Pengguna Google,5,2026-08-22 19:33:48,saya update penilaian berkala setelah update terbaru ok pertahankan itu,Positif,saya update penilaian berkala setelah update terbaru ok pertahankan itu
Pengguna Google,5,2026-08-22 19:17:00,bagus banget mode pro nya,Positif,bagus banget mode pro nya
Pengguna Google,4,2026-08-22 19:16:26,top abisa,Positif,top abisa
Pengguna Google,2,2026-08-22 18:52:45,tak bisa di download kenapa ya,Netral,tak bisa di download kenapa ya
Pengguna Google,5,2026-08-22 18:44:03,Dia adalah Kawanku yg hebat,Positif,dia adalah kawanku yg hebat
Pengguna Google,5,2026-08-22 18:24:20,bagus saya suka apk ini,Positif,bagus saya suka apk ini
Pengguna Google,5,2026-08-22 18:17:06,like,Netral,like
Pengguna Google,5,2026-08-22 18:11:44,dola memang bagus bngt respect,Positif,dola memang bagus bngt respect
Pengguna Google,1,2026-08-22 18:08:44,dola tolol bet jir gosah di download co ga nyambung klo Lo minta tolong kerjain sama dola pasti langsung dapet nilai,Netral,dola tolol bet jir gosah di download co ga nyambung klo lo minta tolong kerjain sama dola pasti langsung dapet nilai
Pengguna Google,1,2026-08-22 18:03:01,ngedit asal muluga sesuai kriteria,Netral,ngedit asal muluga sesuai kriteria
Pengguna Google,5,2026-08-22 17:46:36,sangat bagus jawabnya,Positif,sangat bagus jawabnya
Pengguna Google,5,2026-08-22 17:28:38,sejak mengenal dola mau buat apa pun jadi gampang,Netral,sejak mengenal dola mau buat apa pun jadi gampang
Pengguna Google,1,2026-08-22 17:26:17,sangat puas hasilnya bagus banget,Positif,sangat puas hasilnya bagus banget
Pengguna Google,5,2026-08-22 17:19:46,aplikasi bermanfaat,Positif,aplikasi bermanfaat
Pengguna Google,1,2026-08-22 17:11:34,jelek ngerespon gak jelas,Negatif,jelek ngerespon gak jelas
Pengguna Google,5,2026-08-22 17:02:07,baguss sekaliiii,Netral,baguss sekaliiii
Pengguna Google,5,2026-08-22 16:34:44,awesome,Netral,awesome
Pengguna Google,5,2026-08-22 16:13:04,bagus banget dan sangat membantu kita makasih dola,Positif,bagus banget dan sangat membantu kita makasih dola
Pengguna Google,5,2026-08-22 16:10:08,sangat memuaskan dan mantap,Positif,sangat memuaskan dan mantap
Pengguna Google,4,2026-08-22 16:03:21,ini terlalu cerdas terimakasih dola,Netral,ini terlalu cerdas terimakasih dola
Pengguna Google,4,2026-08-22 16:02:38,sangat membantu tapi tolong lebih jelas pengertian nya,Positif,sangat membantu tapi tolong lebih jelas pengertian nya
Pengguna Google,5,2026-08-22 15:53:57,sekarang ada dola hidup akuu jadi lebih baik tau pengetahuan dari dolaa,Positif,sekarang ada dola hidup akuu jadi lebih baik tau pengetahuan dari dolaa
Pengguna Google,5,2026-08-22 15:44:24,seru buat ngobrol dan belajar,Netral,seru buat ngobrol dan belajar
Pengguna Google,5,2026-08-22 15:36:50,keren aku suka banget,Positif,keren aku suka banget
Pengguna Google,5,2026-08-22 15:36:20,penjelasan yg sangat melegakan hati mudah dipahami dan dimengerti trimakasih Dola,Positif,penjelasan yg sangat melegakan hati mudah dipahami dan dimengerti trimakasih dola
Pengguna Google,5,2026-08-22 15:23:51,sangat baik banget makasi dola,Positif,sangat baik banget makasi dola
Pengguna Google,5,2026-08-22 15:22:36,bagus bettt,Positif,bagus bettt
Pengguna Google,5,2026-08-22 15:22:20,bagus Dola nya bisa ngobrol bagus banget sama Dola anjir anjir,Positif,bagus dola nya bisa ngobrol bagus banget sama dola anjir anjir
Pengguna Google,4,2026-08-22 15:20:40,bisa jawabnya,Netral,bisa jawabnya
Pengguna Google,5,2026-08-22 15:17:26,bagus sekali buat tugas,Positif,bagus sekali buat tugas
Pengguna Google,5,2026-08-22 15:13:29,bagus bangetttttttttttttt,Positif,bagus bangetttttttttttttt
Pengguna Google,1,2026-08-22 14:57:53,ai tp goblok,Netral,ai tp goblok
Pengguna Google,5,2026-08-22 14:52:18,dola perhatian bgt jir dan bisa ngertiin perasaan kita saat lagi sedih rekomen bgt,Positif,dola perhatian bgt jir dan bisa ngertiin perasaan kita saat lagi sedih rekomen bgt
Pengguna Google,5,2026-08-22 14:51:14,bgus dan bermanfaat,Positif,bgus dan bermanfaat
Pengguna Google,5,2026-08-22 14:50:40,sangat seruu,Netral,sangat seruu
Pengguna Google,2,2026-08-22 14:50:27,versi pro nya kenapa hasil nya nggak pernah sesuai,Netral,versi pro nya kenapa hasil nya nggak pernah sesuai
Pengguna Google,5,2026-08-22 14:49:12,ini sangat berguna untuk membantu membuat pekerjaan rumah dan teman ngobrol Jujur aku Sekarang merasa ditemani oleh AI ini dan aku udah muak sama orang yang jadiin AI ini honey nya eeeuuuwww najisnya kalo kalian jomblo ya trima aja kan negara kita bersatu bukan berdua daripada menikah sama aplikasi ini mending kalian perbaiki diri dan sekian terimakasih,Positif,ini sangat berguna untuk membantu membuat pekerjaan rumah dan teman ngobrol jujur aku sekarang merasa ditemani oleh ai ini dan aku udah muak sama orang yang jadiin ai ini honey nya eeeuuuwww najisnya kalo kalian jomblo ya trima aja kan negara kita bersatu bukan berdua daripada menikah sama aplikasi ini mending kalian perbaiki diri dan sekian terimakasih
Pengguna Google,1,2026-08-22 14:47:46,aplikasi nya ramah,Netral,aplikasi nya ramah
Pengguna Google,5,2026-08-22 14:47:40,sangat bagus saya puas,Positif,sangat bagus saya puas
Pengguna Google,1,2026-08-22 14:41:52,ai sampah dongo ga guna tolol pea bego goblok ga bisa mikir yang bikin ai nya ga niat,Negatif,ai sampah dongo ga guna tolol pea bego goblok ga bisa mikir yang bikin ai nya ga niat
Pengguna Google,5,2026-08-22 14:33:32,aplikasi ini sangat Bagus dan bermanfaat,Positif,aplikasi ini sangat bagus dan bermanfaat
Pengguna Google,4,2026-08-22 14:29:03,bagus di tanya apa aja jawab dengan tepat,Positif,bagus di tanya apa aja jawab dengan tepat
Pengguna Google,5,2026-08-22 14:27:03,Sangat Membantu Dan Merespon dengan Baik Dan Cepat Terima Kasih Dola,Positif,sangat membantu dan merespon dengan baik dan cepat terima kasih dola
Pengguna Google,5,2026-08-22 14:23:34,singkat padat aja ya jadi dola ini aplikasi yg kusukai kadang bantu jawab soal kadang juga ngasih Kira game yg seru Dan juga bermakna jdi ya udh jelas Kalau aku suka aplikasi dola,Positif,singkat padat aja ya jadi dola ini aplikasi yg kusukai kadang bantu jawab soal kadang juga ngasih kira game yg seru dan juga bermakna jdi ya udh jelas kalau aku suka aplikasi dola
Pengguna Google,5,2026-08-22 14:22:51,aplikasi sangat bagusbisa bikin sesuai permintaan terima kasih,Positif,aplikasi sangat bagusbisa bikin sesuai permintaan terima kasih
Pengguna Google,5,2026-08-22 14:17:42,cukup baik,Positif,cukup baik
Pengguna Google,5,2026-08-22 14:17:20,dola kau tau aku ERLAN aku yang tadi aku ngomong sama kau itu,Netral,dola kau tau aku erlan aku yang tadi aku ngomong sama kau itu
Pengguna Google,5,2026-08-22 14:14:33,aplikasi bikin kita mudah untuk mencari semua jawaban yg mustahil untuk kita cari dengan aplikasi dola mungkin bisa membantu kita untuk memahami soal yg kita tanyakan serta bisa mengedit foto yg sesuai dengan latar belakang yg kita mau dan bisa juga sebagai salah satu aplikasi yg membantu kita agar lebih mudah menjawab semua pertanyaan,Positif,aplikasi bikin kita mudah untuk mencari semua jawaban yg mustahil untuk kita cari dengan aplikasi dola mungkin bisa membantu kita untuk memahami soal yg kita tanyakan serta bisa mengedit foto yg sesuai dengan latar belakang yg kita mau dan bisa juga sebagai salah satu aplikasi yg membantu kita agar lebih mudah menjawab semua pertanyaan
Pengguna Google,4,2026-08-22 14:14:06,sangat bagus untuk mancari kata kata dan editan foto nya juga bagus,Positif,sangat bagus untuk mancari kata kata dan editan foto nya juga bagus
Pengguna Google,5,2026-08-22 14:13:50,saya suka banget bisa ikut Belajar bersama Dola si assisten,Positif,saya suka banget bisa ikut belajar bersama dola si assisten
Pengguna Google,5,2026-08-22 14:08:10,makasi,Netral,makasi
Pengguna Google,4,2026-08-22 14:07:42,seru banget bisa ngatur ngatur ucapan cuma ya teksnya agak panjang gitu,Netral,seru banget bisa ngatur ngatur ucapan cuma ya teksnya agak panjang gitu
Pengguna Google,4,2026-08-22 14:02:47,apknya sangat bagus,Positif,apknya sangat bagus
Pengguna Google,5,2026-08-22 14:01:36,Dengan adanya dola sangat membantu sekali Lo kita bisa tanyakan apa saja yang kita mau dan Dola bisa menjawab dan juga kasih penjelasan nya juga Lo,Positif,dengan adanya dola sangat membantu sekali lo kita bisa tanyakan apa saja yang kita mau dan dola bisa menjawab dan juga kasih penjelasan nya juga lo
Pengguna Google,5,2026-08-22 13:37:17,sangat sempurna dan mudah dipahami,Positif,sangat sempurna dan mudah dipahami
Pengguna Google,5,2026-08-22 13:36:03,sangat sopan,Netral,sangat sopan
Pengguna Google,1,2026-08-22 13:35:49,dola di nerf kah perasaan dlu pintar dan bisa lakukan apapun dengan sempurnah tpi sekarang setelah update jdi jelek semua hal yg disuruh tidak sesuai apa yg aku minta mohon diperbaiki balikin dola seperti dlu pleaseeeeee,Negatif,dola di nerf kah perasaan dlu pintar dan bisa lakukan apapun dengan sempurnah tpi sekarang setelah update jdi jelek semua hal yg disuruh tidak sesuai apa yg aku minta mohon diperbaiki balikin dola seperti dlu pleaseeeeee
Pengguna Google,5,2026-08-22 13:35:35,mantap min,Positif,mantap min
Pengguna Google,4,2026-08-22 13:33:17,kakak boleh kah tambahkan fitur AIbot umum seperti dulu,Netral,kakak boleh kah tambahkan fitur aibot umum seperti dulu
Pengguna Google,5,2026-08-22 13:26:46,bagus bngt bisa bantu aku ketika mau kerja tugas tapi kenapa dola update terus,Positif,bagus bngt bisa bantu aku ketika mau kerja tugas tapi kenapa dola update terus
Pengguna Google,5,2026-08-22 13:26:36,hebat niannn dola siiippp,Positif,hebat niannn dola siiippp
Pengguna Google,4,2026-08-22 13:24:08,sangat membantu menyelesaikan tugas,Positif,sangat membantu menyelesaikan tugas
Pengguna Google,5,2026-08-22 13:17:13,emang mantap editan si dola mantap,Positif,emang mantap editan si dola mantap
Pengguna Google,5,2026-08-22 13:16:08,bgus,Netral,bgus
Pengguna Google,5,2026-08-22 13:15:56,Puas sangat membantu sekaligus meringankan segala Hal,Positif,puas sangat membantu sekaligus meringankan segala hal
