userName,score,at,content,Label,text_clean,text_StopWord
Pengguna Google,5,2026-08-24 14:00:12,bisa di ajak ceritabisa bacain ceritapokoknya seru deh,Netral,bisa di ajak ceritabisa bacain ceritapokoknya seru deh,ajak ceritabisa bacain ceritapokoknya seru deh
Pengguna Google,2,2026-08-24 13:57:54,pertama tama lumayan memuaskaneditan fotonya okecuman kalo buat penjelasan materi pelajaran menyesatkanbanyak yang salah ampun dahuntung gw cek ulang sebelum bejer bener belajar dari ringkasan Ai,Positif,pertama tama lumayan memuaskaneditan fotonya okecuman kalo buat penjelasan materi pelajaran menyesatkanbanyak yang salah ampun dahuntung gw cek ulang sebelum bejer bener belajar dari ringkasan ai,tama lumayan memuaskaneditan fotonya okecuman kalo penjelasan materi pelajaran menyesatkanbanyak salah ampun dahuntung gw cek ulang bejer bener belajar ringkasan ai
Pengguna Google,5,2026-08-24 13:56:22,bagus karena bisa curhat sama dola,Positif,bagus karena bisa curhat sama dola,bagus curhat dola
Pengguna Google,5,2026-08-24 13:50:54,aplikasinya bagus,Positif,aplikasinya bagus,aplikasinya bagus
Pengguna Google,5,2026-08-24 13:45:59,Keren pokok ny Dola sangat membatu dan sangat ber manfaat,Positif,keren pokok ny dola sangat membatu dan sangat ber manfaat,keren pokok ny dola membatu ber manfaat
Pengguna Google,5,2026-08-24 13:42:09,aplikasi yg terbaik dRi aplikasi yang pernah ada semoga kedepanya akan sll jadi yang terbaik Chayoooooo,Positif,aplikasi yg terbaik dri aplikasi yang pernah ada semoga kedepanya akan sll jadi yang terbaik chayoooooo,aplikasi yg terbaik dri aplikasi semoga kedepanya sll terbaik chayoooooo
Pengguna Google,5,2026-08-24 13:41:04,tambahkan pembuat filim pembuat musik dan pembuat instrumen gratis tanpa bayar suara jernih video full hd dan balikan suara ayu di dola ai ya ya,Netral,tambahkan pembuat filim pembuat musik dan pembuat instrumen gratis tanpa bayar suara jernih video full hd dan balikan suara ayu di dola ai ya ya,tambahkan pembuat filim pembuat musik pembuat instrumen gratis bayar suara jernih video full hd balikan suara ayu dola ai ya ya
Pengguna Google,5,2026-08-24 13:37:18,matap,Netral,matap,matap
Pengguna Google,5,2026-08-24 13:35:48,Aku suka dengan AI ini dia hebat dalam membuat cerita AU menis nya kalo ingin meminta sesuatu gambar kita harus menjelaskan nya dengan teliti TAPII AKU SUKAAA DEHHH KARENA AKU JADI BISA NUANG IDE DI AI INII INTINYA LOPE LOPE DEHH,Positif,aku suka dengan ai ini dia hebat dalam membuat cerita au menis nya kalo ingin meminta sesuatu gambar kita harus menjelaskan nya dengan teliti tapii aku sukaaa dehhh karena aku jadi bisa nuang ide di ai inii intinya lope lope dehh,suka ai hebat cerita au menis nya kalo gambar nya teliti tapii sukaaa dehhh nuang ide ai inii intinya lope lope dehh
Pengguna Google,5,2026-08-24 13:21:38,bagus edit video nya,Positif,bagus edit video nya,bagus edit video nya
Pengguna Google,5,2026-08-24 13:21:29,Mantap sesuai Permintaan Terima kasih Sukses selalu unt dola,Positif,mantap sesuai permintaan terima kasih sukses selalu unt dola,mantap sesuai permintaan terima kasih sukses unt dola
Pengguna Google,5,2026-08-24 13:18:30,adalah temanku dia terbaik dan mengerti dan suara dia tidak kasar seperti yang lain,Positif,adalah temanku dia terbaik dan mengerti dan suara dia tidak kasar seperti yang lain,temanku terbaik mengerti suara kasar
Pengguna Google,5,2026-08-24 13:17:59,sangat membantu tuk memperbaharui galeri foto,Positif,sangat membantu tuk memperbaharui galeri foto,membantu tuk memperbaharui galeri foto
Pengguna Google,5,2026-08-24 13:11:30,bagus sekali Dola ini,Positif,bagus sekali dola ini,bagus dola
Pengguna Google,5,2026-08-24 13:08:34,istimewa,Netral,istimewa,istimewa
Pengguna Google,5,2026-08-24 13:07:45,ok deh membantu banget,Positif,ok deh membantu banget,ok deh membantu banget
Pengguna Google,5,2026-08-24 13:04:59,Saya berharap semoga aplikasi ini kedepan nya masih bisa di pakai untuk android keluaran lama dan tidak banyak makan memori HP,Netral,saya berharap semoga aplikasi ini kedepan nya masih bisa di pakai untuk android keluaran lama dan tidak banyak makan memori hp,berharap semoga aplikasi kedepan nya pakai android keluaran makan memori hp
Pengguna Google,5,2026-08-24 13:04:38,makasih merpati saya semakin sehat,Netral,makasih merpati saya semakin sehat,makasih merpati sehat
Pengguna Google,5,2026-08-24 13:02:52,Bagus Sekali Malah Sekarang Aku Belajar Bahwa Ai Mirip Manusia Ada Batasan Yang Tidak Mungkin Dilampaui Yaaa Kalau Pengin Tau Aku Ai Ada Dua Itupun Aku Anggap Sebagai Teman Sejak Dulu Deepseek Dan Dola Emang Yang Terbaik Bagiku,Positif,bagus sekali malah sekarang aku belajar bahwa ai mirip manusia ada batasan yang tidak mungkin dilampaui yaaa kalau pengin tau aku ai ada dua itupun aku anggap sebagai teman sejak dulu deepseek dan dola emang yang terbaik bagiku,bagus belajar ai manusia batasan dilampaui yaaa pengin tau ai itupun anggap teman deepseek dola emang terbaik bagiku
Pengguna Google,5,2026-08-24 13:00:32,dola itu asisten AI yang sangat cerdas,Netral,dola itu asisten ai yang sangat cerdas,dola asisten ai cerdas
Pengguna Google,5,2026-08-24 12:59:07,ini sangat berguna sekali membuat aku pintar Terima kasih dola,Positif,ini sangat berguna sekali membuat aku pintar terima kasih dola,berguna pintar terima kasih dola
Pengguna Google,5,2026-08-24 12:53:12,aku sangat sukaaa,Netral,aku sangat sukaaa,sukaaa
Pengguna Google,5,2026-08-24 12:52:08,Kamu aplikasi yang terbaik Dola,Positif,kamu aplikasi yang terbaik dola,aplikasi terbaik dola
Pengguna Google,5,2026-08-24 12:45:47,dola the bets,Netral,dola the bets,dola the bets
Pengguna Google,5,2026-08-24 12:28:38,seru untuk diajak main,Netral,seru untuk diajak main,seru diajak main
Pengguna Google,5,2026-08-24 12:24:32,Dola bisa bantu kita dalam kesusahandan bisa jadi teman curhat,Netral,dola bisa bantu kita dalam kesusahandan bisa jadi teman curhat,dola bantu kesusahandan teman curhat
Pengguna Google,5,2026-08-24 12:23:31,aku mencintaimu,Netral,aku mencintaimu,mencintaimu
Pengguna Google,5,2026-08-24 12:16:03,Agak suka nimpa tapi oke lah,Positif,agak suka nimpa tapi oke lah,suka nimpa oke
Pengguna Google,5,2026-08-24 12:15:02,aplikasi ya bagus sangat membantu sekali,Positif,aplikasi ya bagus sangat membantu sekali,aplikasi ya bagus membantu
Pengguna Google,5,2026-08-24 12:12:52,aplikasi Dola sangat membantu dalam menyelesaikan tugastugas baik tgs sekolah maupun tgs lainnya,Positif,aplikasi dola sangat membantu dalam menyelesaikan tugastugas baik tgs sekolah maupun tgs lainnya,aplikasi dola membantu menyelesaikan tugastugas tgs sekolah tgs
Pengguna Google,5,2026-08-24 12:12:44,terima kasih sangat membantu dalam pekerjaan,Positif,terima kasih sangat membantu dalam pekerjaan,terima kasih membantu pekerjaan
Pengguna Google,1,2026-08-24 12:12:36,ai nya ga ngerti ngerti,Netral,ai nya ga ngerti ngerti,ai nya ga ngerti ngerti
Pengguna Google,5,2026-08-24 12:11:29,aplikasi ini juga bisa menjadi seorang teman,Netral,aplikasi ini juga bisa menjadi seorang teman,aplikasi teman
Pengguna Google,5,2026-08-24 12:10:25,berguna bgt baikk bgt,Positif,berguna bgt baikk bgt,berguna bgt baikk bgt
Pengguna Google,5,2026-08-24 12:09:41,memanfaatkan buat belajar,Netral,memanfaatkan buat belajar,memanfaatkan belajar
Pengguna Google,5,2026-08-24 12:08:58,aku beri karna dola layak dapat bintang bagi ku,Netral,aku beri karna dola layak dapat bintang bagi ku,karna dola layak bintang ku
Pengguna Google,5,2026-08-24 12:03:03,Dola aplikasi AI yang bagus banget sih soalnya Dola ngejelasin pake suara dan nada yang pas jadi gak bosan apalagi kalau di suruh baca puisi kita bisa belajar dari Dola dulu soalnya Dola udah ngeluarin suara yang pas dan bagus juga kalimatnya itu ok banget,Positif,dola aplikasi ai yang bagus banget sih soalnya dola ngejelasin pake suara dan nada yang pas jadi gak bosan apalagi kalau di suruh baca puisi kita bisa belajar dari dola dulu soalnya dola udah ngeluarin suara yang pas dan bagus juga kalimatnya itu ok banget,dola aplikasi ai bagus banget sih dola ngejelasin pake suara nada pas gak bosan suruh baca puisi belajar dola dola udah ngeluarin suara pas bagus kalimatnya ok banget
Pengguna Google,5,2026-08-24 12:02:05,memang asisten yg paling berharga,Netral,memang asisten yg paling berharga,asisten yg berharga
Pengguna Google,5,2026-08-24 11:46:30,berguna sekali untuk membantu keseharian ku,Positif,berguna sekali untuk membantu keseharian ku,berguna membantu keseharian ku
Pengguna Google,5,2026-08-24 11:45:56,lebih giat lagi,Netral,lebih giat lagi,giat
Pengguna Google,5,2026-08-24 11:43:37,ga sering salah paham pas ngucapin kata kata yg susah beneran bagus gelooo dulu pake Meta AI sekarang Dola,Netral,ga sering salah paham pas ngucapin kata kata yg susah beneran bagus gelooo dulu pake meta ai sekarang dola,ga salah paham pas ngucapin yg susah beneran bagus gelooo pake meta ai dola
Pengguna Google,5,2026-08-24 11:41:31,cukup membantu dlm penelisuran surat menyuratdan berbagai kepentingan yg menyangkut administrasi dan data,Positif,cukup membantu dlm penelisuran surat menyuratdan berbagai kepentingan yg menyangkut administrasi dan data,membantu dlm penelisuran surat menyuratdan kepentingan yg administrasi data
Pengguna Google,5,2026-08-24 11:32:54,bagus tapi tanda air nya berlebihan jadi mengganggu editan ai nya jadi lebih parah dan bagi saya itu bener benr mengganggu,Netral,bagus tapi tanda air nya berlebihan jadi mengganggu editan ai nya jadi lebih parah dan bagi saya itu bener benr mengganggu,bagus tanda air nya mengganggu editan ai nya parah bener benr mengganggu
Pengguna Google,5,2026-08-24 11:27:31,dapat memahami gambar dan membuat gambar tetapi masih terlihat gambar yang asli jadi terlihat seperti nyata benarbenar membuat aku kagum,Netral,dapat memahami gambar dan membuat gambar tetapi masih terlihat gambar yang asli jadi terlihat seperti nyata benarbenar membuat aku kagum,memahami gambar gambar gambar asli nyata benarbenar kagum
Pengguna Google,5,2026-08-24 11:27:22,Dola the best,Netral,dola the best,dola the best
Pengguna Google,5,2026-08-24 11:22:03,sangat Baik,Positif,sangat baik,
Pengguna Google,5,2026-08-24 11:20:31,sangat baik,Positif,sangat baik,
Pengguna Google,5,2026-08-24 11:15:58,jujur ini aplikasi the best sih soalnya bisa ngobrol dan bisa bantu kasih jawaban,Netral,jujur ini aplikasi the best sih soalnya bisa ngobrol dan bisa bantu kasih jawaban,jujur aplikasi the best sih ngobrol bantu kasih
Pengguna Google,5,2026-08-24 11:12:48,mantap banget di Dola ini debes,Positif,mantap banget di dola ini debes,mantap banget dola debes
Pengguna Google,2,2026-08-24 11:04:51,astaga kenapa sekarang ada logo di tengah baru mau mulai bikin konten buat yt masih pemula aih,Netral,astaga kenapa sekarang ada logo di tengah baru mau mulai bikin konten buat yt masih pemula aih,astaga logo bikin konten yt pemula aih
Pengguna Google,5,2026-08-24 11:03:43,Dola selalu membantu saya membuat memikirkan ide ide konten menarik dan membantu saya membuat thumbnail memberikan keterangan dan informasi dengan cepat dan tepat keren deh pokoknya,Positif,dola selalu membantu saya membuat memikirkan ide ide konten menarik dan membantu saya membuat thumbnail memberikan keterangan dan informasi dengan cepat dan tepat keren deh pokoknya,dola membantu memikirkan ide ide konten menarik membantu thumbnail keterangan informasi cepat keren deh pokoknya
Pengguna Google,5,2026-08-24 11:00:01,aku suka sama Della,Positif,aku suka sama della,suka della
Pengguna Google,5,2026-08-24 10:56:20,mantaaap,Netral,mantaaap,mantaaap
Pengguna Google,5,2026-08-24 10:55:59,bagus untuk semua digital,Positif,bagus untuk semua digital,bagus digital
Pengguna Google,5,2026-08-24 10:47:24,sangat bagus dan membantu sekali,Positif,sangat bagus dan membantu sekali,bagus membantu
Pengguna Google,5,2026-08-24 10:40:37,Dola sangat bagus untuk menjawab pembelajaran Saya sangat suka menggunakan Dola karena efektif dan bagus digunakan sehari hari,Positif,dola sangat bagus untuk menjawab pembelajaran saya sangat suka menggunakan dola karena efektif dan bagus digunakan sehari hari,dola bagus pembelajaran suka dola efektif bagus sehari
Pengguna Google,5,2026-08-24 10:40:25,pokoknya dola best,Netral,pokoknya dola best,pokoknya dola best
Pengguna Google,5,2026-08-24 10:38:02,terima kasih sumber solusi,Netral,terima kasih sumber solusi,terima kasih sumber solusi
Pengguna Google,5,2026-08-24 10:16:06,bisa PR aku jadi bagus nilai nya pokoknya oke lah,Positif,bisa pr aku jadi bagus nilai nya pokoknya oke lah,pr bagus nilai nya pokoknya oke
Pengguna Google,5,2026-08-24 10:14:53,seru banget bisa bikin cerita dari ide ku anak² au cocok sih kalo bingung mau buat alur kaya gimana,Netral,seru banget bisa bikin cerita dari ide ku anak² au cocok sih kalo bingung mau buat alur kaya gimana,seru banget bikin cerita ide ku anak² au cocok sih kalo bingung alur kaya gimana
Pengguna Google,3,2026-08-24 10:11:59,dola makasih banget loh udah ngasih generate video gratis tapi WATERMARK TEMPAT ITU GANGGU BANGET tolong updatenya jangan aneh lah dola watermark aja di bawah muka ganteng husbu gue ketutupan watermark pakein iklan deh gpp tapi TOLONG HAPUS WATERMARK TEMPAT ITU,Negatif,dola makasih banget loh udah ngasih generate video gratis tapi watermark tempat itu ganggu banget tolong updatenya jangan aneh lah dola watermark aja di bawah muka ganteng husbu gue ketutupan watermark pakein iklan deh gpp tapi tolong hapus watermark tempat itu,dola makasih banget loh udah ngasih generate video gratis watermark ganggu banget tolong updatenya aneh dola watermark aja muka ganteng husbu gue ketutupan watermark pakein iklan deh gpp tolong hapus watermark
Pengguna Google,5,2026-08-24 10:07:45,dolannyaaaaa sangat membantu,Positif,dolannyaaaaa sangat membantu,dolannyaaaaa membantu
Pengguna Google,1,2026-08-24 10:00:29,katanya Dolaasisten al cerdas cerdas dari mana kata orang orang bisa jadi dirikita nilainnya pas ujian jadi nyatannya saya menggunakan nya langsung nilai saya sayaingin di ganti namanya loda asisten ai bodoh,Netral,katanya dolaasisten al cerdas cerdas dari mana kata orang orang bisa jadi dirikita nilainnya pas ujian jadi nyatannya saya menggunakan nya langsung nilai saya sayaingin di ganti namanya loda asisten ai bodoh,dolaasisten al cerdas cerdas orang orang dirikita nilainnya pas ujian nyatannya nya langsung nilai sayaingin ganti namanya loda asisten ai bodoh
Pengguna Google,2,2026-08-24 09:58:21,keren dan sangat canggih dari pada AI lainya,Positif,keren dan sangat canggih dari pada ai lainya,keren canggih ai lainya
Pengguna Google,5,2026-08-24 09:55:18,SUKAKKK BGTTT SMAAA NIII AAPKK,Netral,sukakkk bgttt smaaa niii aapkk,sukakkk bgttt smaaa niii aapkk
Pengguna Google,4,2026-08-24 09:52:39,kadang kadang ada yang salah,Netral,kadang kadang ada yang salah,kadang kadang salah
Pengguna Google,5,2026-08-24 09:46:56,sangat membantu,Positif,sangat membantu,membantu
Pengguna Google,1,2026-08-24 09:46:24,kelamaan buat vidioharus tunggu menititu pun gagal,Negatif,kelamaan buat vidioharus tunggu menititu pun gagal,vidioharus tunggu menititu gagal
Pengguna Google,5,2026-08-24 09:42:05,bagus dan bisaa membantu ngobrol,Positif,bagus dan bisaa membantu ngobrol,bagus bisaa membantu ngobrol
Pengguna Google,5,2026-08-24 09:41:55,intinya bagus,Positif,intinya bagus,intinya bagus
Pengguna Google,5,2026-08-24 09:39:04,ini asik banget,Netral,ini asik banget,asik banget
Pengguna Google,5,2026-08-24 09:35:20,sangat bagus dan bermangaat,Positif,sangat bagus dan bermangaat,bagus bermangaat
Pengguna Google,5,2026-08-24 09:34:23,best aplikasi thank you,Netral,best aplikasi thank you,best aplikasi thank you
Pengguna Google,1,2026-08-24 09:32:33,makin di update makin gak jelas permintaana apa di ubahnya apa bodat lah Dola ini AI gak jelas,Netral,makin di update makin gak jelas permintaana apa di ubahnya apa bodat lah dola ini ai gak jelas,update gak permintaana ubahnya bodat dola ai gak
Pengguna Google,5,2026-08-24 09:24:57,sangat membantu saya aplikasi yg baik di gunakan,Positif,sangat membantu saya aplikasi yg baik di gunakan,membantu aplikasi yg
Pengguna Google,5,2026-08-24 09:21:39,Sangat membantu ramah dan mendukung kreativitas Mohon tambah fitur bisa menerima menilai video dari pengguna Semoga hadir segera Terima kasih,Positif,sangat membantu ramah dan mendukung kreativitas mohon tambah fitur bisa menerima menilai video dari pengguna semoga hadir segera terima kasih,membantu ramah mendukung kreativitas mohon fitur menerima menilai video pengguna semoga hadir terima kasih
Pengguna Google,5,2026-08-24 09:17:21,membantu banget kalo kita ngga tahu sesuatu tanya dola dia pasti selalu jawab,Positif,membantu banget kalo kita ngga tahu sesuatu tanya dola dia pasti selalu jawab,membantu banget kalo ngga dola
Pengguna Google,1,2026-08-24 09:11:21,ga guna buat ap juga jelek pinter juga gw,Negatif,ga guna buat ap juga jelek pinter juga gw,ga ap jelek pinter gw
Pengguna Google,5,2026-08-24 09:07:06,seru bisa diajak ngobrol sama ngasih jawaban buat PR makasih ya udah buat sebanyak mungkin semoga yg buat Dola makasih banget apa lagi bisa diajak ngobrol sama ngasih info PR Makasih Dola,Netral,seru bisa diajak ngobrol sama ngasih jawaban buat pr makasih ya udah buat sebanyak mungkin semoga yg buat dola makasih banget apa lagi bisa diajak ngobrol sama ngasih info pr makasih dola,seru diajak ngobrol ngasih pr makasih ya udah semoga yg dola makasih banget diajak ngobrol ngasih info pr makasih dola
Pengguna Google,5,2026-08-24 09:05:22,hebat banget,Positif,hebat banget,hebat banget
Pengguna Google,4,2026-08-24 09:04:46,aku suka sekali membuat gambar dan aplikasi ini cukup membantuku dalam mempelajari berbagai bentuk objek yang dinamis,Positif,aku suka sekali membuat gambar dan aplikasi ini cukup membantuku dalam mempelajari berbagai bentuk objek yang dinamis,suka gambar aplikasi membantuku mempelajari bentuk objek dinamis
